Iris,请问，昨天Miko去哪儿了？,左
Iris,我下午下班回家没有看到她，给她留了字条，我晚上回来还是没有看到人。看样子她晚上是回家来了的，吃了东西，可是人却不在。,左
Iris,我等了她一晚上都没有回来，但是她手机却在家里，所以我用她的手机来问问你，这到底出了什么状况？,左
Iris,她是不是去你哪里了？,左
,,
我,啊？！,"右,选项,531"
我,没有啊,"右,选项,532"
,,
Iris,别啊了。我只是想知道她一夜未归去哪儿了，毕竟还是女生。,"左,分支531"
Iris,你昨天没有跟她有过联系？我听她的意思是，她要跟她的“网友”去一个地方？,"左,分支532"
Iris,这样吧，我说说我知道的情况，你知道的就告诉，可以吗？,左
,,
我,好好好,"右,选项,536"
我,小艾姐你别生气,"右,选项,535"
,,
Iris,我没有生气，我只是想搞清楚状况。还有，我叫Iris。,"左,分支535"
Iris,我知道Miko家以及之前发生的事情，她都详细地告诉我了。她这次跑到我家里来住，她虽然只是说想跟我住一起，但我猜肯定没那么简单。,"左,分支536"
Iris,我知道她父亲对她管教很严厉，她可能也有点受不了，跑到我这里来，一方面是想自由点，但另一方面就是想做点自己想做的事情吧。,左
Iris,她这段时间脑子里想得最多的就是她之前的那些经历，不停地跟我讲跟我分析。,左
Iris,那个她叫做大叔的不明人士，那个在图书馆出意外的人，Miko昨天是不是去调查他的事情了？,左
,,
我,是的...,"右,选项,541"
我,是，Miko去他家了,"右,选项,541"
,,
Iris,然后她晚上回来了吗？,"左,分支541"
,,
我,回来了的...,"右,选项,544"
我,她回家的时候你不在,"右,选项,543"
,,
Iris,是，那时候我在餐厅上班。,"左,分支543"
Iris,然后她又出去了？,"左,分支544"
,,
我,她就说待家里吃饭看小说什么的,"右,选项,546"
我,她就说待家里吃饭看小说什么的,"右,选项,546"
,,
Iris,她倒是吃了饭了，但为什么人不在家呢？出去了也不带手机？我深夜回来，家里没人，我等到天亮，她也没回来。,"左,分支546"
,,
我,我不知道啊,"右,选项,548"
我,按理说不应该啊,"右,选项,548"
,,
Iris,除了吃饭看小说，她没有说过要做别的什么？,"左,分支548"
,,
我,好像没有了,"右,选项,550"
我,没说过啊,"右,选项,550"
,,
Iris,她要看什么小说？,"左,分支550"
,,
我,《傅科摆》,"右,选项,552"
我,《傅科摆》,"右,选项,552"
,,
Iris,我没有这本书啊，她自己买的吗？,"左,分支552"
,,
我,她从大叔家偷回来的,"右,选项,554"
我,是那个大叔的，Miko拿回来了,"右,选项,554"
,,
Iris,麻烦你稍等一下,"左,分支554"
,对方已下线,中
,预计4分钟,"中,0,等待,4"
,对方已上线,中
Iris,抱歉久等了。我找过了，现在家里没有这本书。,左
,,
我,你确定吗？,"右,选项,560"
我,难道她带走了？,"右,选项,562"
,,
Iris,确定。,"左,564,分支560"
,,
Iris,我不知道。,"左,分支562"
Iris,你觉得她可能去哪儿？她没有回家，我跟她父亲打过电话了，她父亲还以为她还在我这里，我还没把握要不要告诉她父亲。,"左,分支564"
Iris,这本小说有什么重要的吗？为什么会从那个人家里带一本小说回来？,左
,,
我,那小说里夹着一个公司付款的对账单,"右,选项,567"
我,那小说里夹着一个公司付款的对账单,"右,选项,567"
,,
Iris,什么公司？,"左,分支567"
,,
我,西莱尔科技,"右,选项,569"
我,西莱尔科技,"右,选项,569"
,,
Iris,西莱尔科技？这名字怎么好像哪里听过，麻烦稍等一下。,"左,分支569"
,对方已下线,中
,预计3分钟,"中,0,等待,3"
,对方已上线,中
Iris,抱歉，我还想核对一下,左
Iris,昨天下午Miko和你去了那个大叔家里，应该是死者已经空置了很久的家里。然后她发现了一本小说，里面夹着某公司给大叔的付款对账单，所以她把小说带回我家了。,左
Iris,然后她说她要吃饭看小说，并没有提及任何要出行的打算，这时候你也跟她断了联系了。直到现在，也就是第二天，整夜她都不在家，而她的手机还在家里，她带回来的小说却不见了。,左
Iris,请问，整个事件是这样的，你看对吗？,左
,,
我,是的，就是这样,"右,选项,579"
我,我并不是真的跟她去了那里,"右,选项,578"
,,
Iris,明白。Miko跟我说过你很多事情，我了解你们沟通的方式。,"左,分支578"
Iris,现在的状况是，我不确定Miko是去哪儿了，但这家公司，西莱尔科技，我有印象。我刚才查过了，我们会计师事务所的一项年度审计中有这个公司的名字。,"左,分支579"
Iris,你觉得我现在应该怎么做？,左
,,
我,你可以先去查查这家公司,"右,选项,582"
我,你觉得呢？,"右,选项,583"
,,
Iris,查查公司？这是你和Miko一贯的做法吗？,"左,分支582"
Iris,好吧。我暂且没有其他的办法，不过我现在也要去上班，可以顺便了解一下情况。希望Miko晚点会回来跟我说，她只是跑去网吧打游戏通宵了。,"左,分支583"
,,
我,我觉得不像是去通宵打游戏了,"右,选项,585"
我,我觉得事情没那么简单,"右,选项,587"
,,
Iris,我当然也觉得不像。可是你有更好的办法吗？,"左,590,分支585"
,,
Iris,我尽量不要往坏处想，Miko已经经历过不少事情了。不管怎样吧，我们暂时还没有其他办法。,"左,分支587"
Iris,就算报警失踪，也要24小时之后。我先去所里，看看那个公司的状况。,"左,分支590"
,,
我,需要帮忙随时联系我,"右,选项,592"
我,有什么消息通知我,"右,选项,592"
,,
Iris,我会的。其实我拿到Miko的手机，看到她跟你的聊天记录的时候，我大概能够猜到昨天 你和她做了什么。不过为了严谨起见，我还是又反复向你追问各种细节，希望你不要介意。,"左,分支592"
,,
我,我跟Miko没什么的...,"右,选项,594"
我,我和MIko的聊天记录...,"右,选项,596"
,,
Iris,我也没说有什么啊。你为什么紧张？,"左,598,分支594"
,,
Iris,并没有聊什么有价值的东西，真搞不懂你们这些年轻人哪儿那么多话聊。,"左,分支596"
Iris,Miko说你是她最好的朋友，虽然我不太能理解你们这种不见面只通讯的方式，但你既然是她朋友，我就相信你。好了，等会再说。,"左,分支598"
,对方已下线,中
,预计15分钟,"中,0,等待,15"
,对方已上线,中
Iris,你好。我是Iris，我拿着Miko的手机，这样方便联系上你，有些情况也希望你能随时了解。,左
Iris,我现在在我们所里，刚才我查过，的确是有一项审计项目里有这个西莱尔科技，但是那是另一个主管负责的项目，我接触不到那些资料。,左
Iris,按你的了解，你觉得现在状况应该怎样？,左
,,
我,能不能去向那位主管了解一下？,"右,选项,606"
我,我觉得最好去问问那个主管,"右,选项,606"
,,
Iris,这样的话有一点麻烦。,"左,分支606"
Iris,不知道该怎么说。,左
Iris,好吧，我想Miko一直说你是她最好的朋友，应该也不算外人，我还是跟你直说吧。,左
Iris,这个主管叫Kevin，为人嘛，我不喜欢。很有点趋炎附势的样子，对下属穷凶极恶，眼皮都不抬，对上司却是另一副面孔。虽然大家都知道他什么状况，却也拿他没办法。,左
Iris,幸亏我和他不是一个项目组的，他也管不到我，不然真的有够烦的。,左
,,
我,就算他人品差也和你没关系啊,"右,选项,612"
我,去问问他情况不要紧吧,"右,选项,612"
,,
Iris,问题在于，他似乎对我有好感，这点很讨厌。这种人居然想向实习生下手，真是垃圾。一见我，声音都变了，老是找借口接近我，实在是受不了。平时我躲他已经来不及了，现在再去找他问事情，我真不想跟他扯上关系。,"左,分支612"
Iris,我还跟Miko聊过这个人，Miko嚷嚷着要揍他呢。虽然我和Miko性格不一样，但是价值观还是很一致的，我们都讨厌这种人。我虽然不会动手，但是我的表情应该也不会让他好看。,左
,,
我,这怎么办啊？,"右,选项,615"
我,没想到...,"右,选项,615"
,,
Iris,让我想一想吧。,"左,分支615"
,对方已下线,中
,预计2分钟,"中,0,等待,2"
,对方已上线,中
Iris,我还是去向他问问吧，看看情况再说。毕竟眼下这个线索也不可能就这么白白丢掉。,左
Iris,我只能当做是锻炼我的忍受力了。晚点我再联系你。我现在过去了。,左
,对方已下线,中
,预计5分钟,"中,0,等待,5"
,对方已上线,中
Iris,我拿到项目档案了，大致看完了。,左
,,
我,没什么问题吧？,"右,选项,626"
我,怎么这么久啊？,"右,选项,627"
,,
Iris,没问题，就是心累。,"左,分支626"
Iris,要摆脱Kevin的纠缠真是不容易，又要说事，又要应付他那些废话。,"左,分支627"
Iris,我跟他说我们组事情太少了，最近闲得慌，听说他们手头正在忙大项目，所以想来学习学习。他一听眼睛都放光了，立刻把资料给我，还给我讲解，还说可以带我一起做。我也未置可否，先把资料拿回来看看再说吧。,左
,,
我,Iris厉害了,"右,选项,630"
我,这个说法完美,"右,选项,630"
,,
Iris,虽然难受，不过要我一定要去做的话，我的演技还是可以的。成年人的世界里，没有容易二字。有什么办法呢，人生就是如此啊。,"左,分支630"
Iris,好了，现在是这样，这是一个叫思泰基金的年度审计项目，项目很复杂，这个基金投资了很多公司、机构、非盈利性机构，股份结构非常复杂。你之前说到的那个西莱尔科技只是被思泰投资的公司之一。,左
50,思泰基金,词典
Iris,问题是，这个西莱尔科技现在已经结算清盘了。,左
51,清盘,词典
Iris,有意思,左
,,
我,什么意思？,"右,选项,634"
我,不会吧！？,"右,选项,635"
,,
Iris,就是说这个西莱尔科技已经不存在了，至少从账面上说，是这样。,"左,分支634"
Iris,我看到资料显示的情况就是这样，西莱尔科技资不抵债，申请破产清算，也就是说思泰基金投资的钱都打水漂了。,"左,分支635"
Iris,不过，西奥有一项资产，语焉不详。这最后清算，思泰似乎并没有收回这项资产来减少损失的意思，放弃权益了。这很有趣。,左
,,
我,具体是什么呢？,"右,选项,638"
我,也许不在乎？,"右,选项,640"
,,
Iris,这个资料上没有列明，毕竟不是西奥的资料。也许西奥自己的清算资料里有吧。,"左,642,分支638"
,,
Iris,你要这么说也没问题，不过，你投资了一个公司，公司后来垮了，就算只剩下打印纸你也想抱回来吧。,"左,分支640"
Iris,这个思泰还挺有趣的，对钱“不在乎”，投资的范围也很广泛，看不出什么倾向。高科技公司、研究机构也投资，娱乐机构、美术馆也投资，还赞助公益机构，博物馆什么的，感觉很随意。,"左,分支642"
Iris,大概情况就是这样，你怎么看？,左
,,
我,我不知道啊,"右,选项,646"
我,小艾姐你说呢？,"右,选项,645"
,,
Iris,是Iris。,"左,分支645"
Iris,我觉得还是要去看看那个西莱尔科技的资料，我对那项“不在乎”的资产处置很感兴趣。,"左,分支646"
Iris,看来，我又要去找找那个讨厌的Kevin了，或许从他那儿能挖出什么有意思的东西。,左
Iris,这样吧，我先去问问，等会给你聊。,左
,对方已下线,中
,预计6分钟,"中,0,等待,6"
,对方已上线,中
Iris,现在成了，Kevin派我明天去西莱尔科技拿清算资料。,左
,,
我,你怎么做到的？,"右,选项,654"
我,哇厉害,"右,选项,654"
,,
Iris,很简单啊，我就跟他说，我想帮忙做一点事情，不过这个项目这么复杂，我新手一个也做不了太难的事情，不如去帮清算组整理资料，给他们省点体力。Kevin说正好明天要去拿西奥的资料过来，就叫我去办了。,"左,分支654"
Iris,像Kevin这样的人啊，真是太容易知道他那点小心思了。平时高冷一点，偶尔稍稍温和一下，他就恨不得找一万个机会来献殷勤。,左
Iris,不过现在的问题是，他似乎觉得自己又有机会了，急急忙忙地就开始约我。他说后天有个酒会，他正好缺个女伴，邀请我一起去。,左
Iris,说是什么高档的俱乐部，说得天花乱坠，又说是让我见见大场面开开眼，又说算是对我努力上进的奖励。,左
,,
我,这人也真是...,"右,选项,659"
我,这也太势利了吧,"右,选项,659"
,,
Iris,谁说不是呢。,"左,分支659"
Iris,感觉就他高端奢华一样，老是吹嘘这些自以为很了不起的东西来骗涉世未深的女生。,左
Iris,不过，我倒还在犹豫这个事情，还没答应他。如果不答应呢，好像态度转变太快了，如果答应呢，又不知道会有多尴尬。,左
,,
我,还是明天做完事情再考虑吧,"右,选项,663"
我,我觉得不妨答应他,"右,选项,727"
,,
Iris,也好，那我先去吃饭，等等再想想怎么决定吧。,"左,分支663"
,对方已下线,中
,预计10分钟,"中,0,等待,10"
,对方已上线,中
Iris,我在想，整件事情到底是怎么回事。,左
,,
我,你这么快吃完饭了？,"右,选项,668"
我,你吃饭速度够快的啊,"右,选项,668"
,,
Iris,还没有，我一边吃一遍跟你聊。我工作餐就是吃三明治，我自己做了带来的。我们写字楼有露天花园，在这里吃吃三明治喝喝茶，看看天，也是挺好的放松。,"左,分支668"
,,
我,你们公司的环境真好...,"右,选项,670"
我,写字楼还有花园..,"右,选项,670"
,,
Iris,是挺不错的，可是很辛苦，可这就是我努力的原因啊，进入最好的会记师事务所，我做到了。,"左,分支670"
Iris,给自己点下一个目标，然后拆解项目，一步步实现完成，最后达成，这个过程非常有意思啊。,左
Iris,Miko经常说我太有目标了，哈哈。她更喜欢即兴，走到哪里算哪里，随着性子来。,左
Iris,不过她这个样子，我挺喜欢，也是和我互补吧，感觉她总能有古灵精怪的举动。要是Miko遇到Kevin这样讨厌的人，估计早就一耳光了吧，不会像我这样礼貌地敬而远之。,左
Iris,我又想了想，Kevin跟西奥那边走得比较近，我也不便突然又拒绝他，还是应该从他身上找找更多的线索。我还是答应他吧，你等等，我给他打个电话说一下。,左
,对方已下线,中
,预计5分钟,"中,0,等待,5"
,对方已上线,中
Iris,唉，有的人总是不由自主地暴露出猥琐来，从电话里我能听出Kevin脸上的兴奋。,左
Iris,不过，有个事挺奇怪的。他说他刚接了一个电话，说是找我的，一个男人问我在不在上班。,左
Iris,Kevin还怀疑是不是我的追求者，一个劲地问我到底是谁，怎么打电话打到他办公室了，还阴阳怪气地说不要紧，大家都能理解的什么乱七八糟的。我还跟他解释了大半天，烦死了真是，这小肚鸡肠的男人。,左
,,
我,我觉得这有问题啊！,"右,选项,681"
我,这很危险啊！,"右,选项,683"
,,
Iris,这有什么问题？,"左,分支681"
,,
我,这帮人盯上你了！,"右,选项,685"
我,抓走Miko的那帮人！,"右,选项,687"
,,
Iris,危险？什么危险？,"左,分支683"
,,
我,这帮人盯上你了！,"右,选项,685"
我,抓走Miko的那帮人！,"右,选项,687"
,,
Iris,什么人？,"左,分支685"
,,
我,坏人啊！这帮人很凶的！,"右,选项,687"
我,就是那帮打手！,"右,选项,687"
,,
Iris,不会吧？你是说之前Miko遭遇的那帮到处抓她的人？,"左,分支687"
Iris,抓走他父亲的人？还有追杀那个大叔的人？,左
,,
我,是啊！,"右,选项,690"
我,就是这些人！,"右,选项,690"
,,
Iris,他们怎么会盯上我呢？我跟他们又没有交集。,"左,分支690"
,,
我,谁知道是哪里出了问题啊！,"右,选项,692"
我,他们也会到处查的啊！,"右,选项,692"
,,
Iris,那我应该怎么办？,"左,分支692"
,,
我,你快跑啊！,"右,选项,694"
我,再不跑就来不及了！,"右,选项,694"
,,
Iris,好，我现在就离开。,"左,分支694"
,对方已下线,中
,预计2分钟,"中,0,等待,2"
,对方已上线,中
Iris,我现在已经在楼下大堂了，这里人来人往的，我也不知道有没有那些坏人，也不知道他们是不是在哪里盯着，我有点没把握。,左
Iris,我就这么直接走出去？要不我走地下车库？,左
,,
我,从大堂出去应该不会有什么吧,"右,选项,716"
我,走地下车库出去吧,"右,选项,702"
,,
Iris,要说这样大庭广众的，正常走出去应该也不会有事吧，就算他们怀疑我，也不敢当着这么多人干什么吧。如果要是偷偷走地下车库，会不会更麻烦？,"左,分支702"
,,
我,也有道理，那还是走大堂正门,"右,选项,718"
我,还是地下车库安全些,"右,选项,704"
,,
Iris,好吧，那我悄悄走地下车库。,"左,分支704"
,对方已下线,中
,预计5分钟,"中,0,等待,5"
,对方已上线,中
Iris,我到车库了。问题是，车库出口也有几个不明身份的人啊，看上去不像是物业的。,左
Iris,不好，他们看到我了。他们在交头接耳说什么。,左
Iris,他们向我走过来了。我这里没有多啊。,左
Iris,楼梯里也有他们的人！,左
,对方已下线,中
,,
我,你没事吧！？,"右,选项,293"
我,喂喂你怎么样了？！,"右,选项,293"
,,
,信息未送达,"中,分支293"
,对方账号不存在或已注销,中
BE,BE,BE
,,
Iris,我也觉得，大堂里人来人往的，就算他们看见了应该也不敢干什么。好，那我出去了。,"左,721,分支716"
,,
Iris,你倒是怎么说都对啊，给点有价值的意见啊。,"左,分支718"
Iris,算了，我自己决定吧。,左
,对方已下线,"中,分支721"
,预计4分钟,"中,0,等待,4"
,对方已上线,中
Iris,我出来了。,左
Iris,就在我走出大门的时候，有个不明身份的人上来跟我搭讪，还问我是不是34楼会计师事务所的，说什么好像认识我。,左
,,
我,我的天,"右,选项,725"
我,你怎么回答他的？,"右,选项,725"
,,
Iris,我直接骂他，什么破快递公司招些什么人啊，有病吧，要找人去问物业前台，走开点，我很忙。,"左,分支725"
,,
我,你可真胆大啊,"右,选项,783"
我,你不害怕吗,"右,选项,785"
,,
Iris,说的也对，我也是这么想的。似乎这么快又拒绝太显得很刻意，不如答应他，说不定他一高兴还能有更多线索。那行吧，那我现在去告诉她。,"左,分支727"
,对方已下线,中
,预计6分钟,"中,0,等待,6"
,对方已上线,中
Iris,我告诉他了，我都能从他脸上看到他心里那些猥琐的想法，怎么会有这样的人啊。,左
Iris,不过，有个事挺奇怪的。我进他办公室的时候他刚接了一个电话，Kevin说是找我的，我接了却没有声音，Kevin也觉得挺奇怪的。他说是一个男人打来，问我在不在上班。,左
Iris,Kevin刚说我在，我就推门进去了，他就让我接了，结果却没声音。Kevin还怀疑是不是我的追求者，一个劲地问我那到底是谁，怎么打电话打到他办公室了，还阴阳怪气地说不要紧，大家都能理解的什么乱七八糟的。我还跟他解释了半天，烦死了真是，这小肚鸡肠的男人。,左
,,
我,我觉得这有问题啊！,"右,选项,734"
我,这很危险啊！,"右,选项,736"
,,
Iris,这有什么问题？,"左,分支734"
,,
我,这帮人盯上你了！,"右,选项,738"
我,抓走Miko的那帮人！,"右,选项,740"
,,
Iris,危险？什么危险？,"左,分支736"
,,
我,这帮人盯上你了！,"右,选项,738"
我,抓走Miko的那帮人！,"右,选项,740"
,,
Iris,什么人？,"左,分支738"
,,
我,坏人啊！这帮人很凶的！,"右,选项,740"
我,就是那帮打手!,"右,选项,740"
,,
Iris,不会吧？你是说之前Miko遭遇的那帮到处抓她的人？,"左,分支740"
Iris,抓走他父亲的人？还有追杀那个大叔的人？,左
,,
我,是啊！,"右,选项,743"
我,就是这些人！,"右,选项,743"
,,
Iris,他们怎么会盯上我呢？我跟他们又没有交集。,"左,分支743"
,,
我,谁知道是哪里出了问题啊！,"右,选项,745"
我,他们也会到处查的啊！,"右,选项,745"
,,
Iris,那我应该怎么办？,"左,分支745"
,,
我,你快跑啊！,"右,选项,747"
我,再不跑就来不及了！,"右,选项,747"
,,
Iris,好，我现在就离开。,"左,分支747"
,对方已下线,中
,预计4分钟,"中,0,等待,4"
,对方已上线,中
Iris,我在等电梯，等电梯的人好多。我是不是应该走楼梯下去？,"左,分支751"
,,
我,我觉得赶紧走楼梯比较好！,"右,选项,753"
我,有没有更安全的路？,"右,选项,772"
,,
Iris,你确定吗？如果这帮人像你说的那么凶残的话，他们是不是也会把楼梯封堵住？,"左,分支753"
,,
我,那也总比你傻等电梯好啊！,"右,选项,755"
我,那应该怎么办？,"右,选项,774"
,,
Iris,好吧，那我听你的，毕竟你和Miko经验比较丰富。,"左,分支755"
,对方已下线,中
,预计6分钟,"中,0,等待,6"
,对方已上线,中
Iris,我在楼梯里。我已经走下几层楼了。楼梯下面有脚步声，不会是他们的人吧？,左
Iris,不好了。看样子真的是他们的人。,左
Iris,我只能退回去了。,左
,对方已下线,中
,预计2分钟,"中,0,等待,2"
,对方已上线,中
Iris,上面也有人啊。没有其他出路了。,左
Iris,他们会怎样啊？！,左
Iris,我要不要,左
Iris,他们来了,左
,对方已下线,中
,,
我,你没事吧！？,"右,选项,293"
我,喂喂你怎么样了？！,"右,选项,293"
,,
,信息未送达,"中,分支293"
,对方账号不存在或已注销,中
BE,BE,BE
,,
Iris,我觉得楼梯也不太安全，只有一条路上下，如果他们真的是那些坏人的话，他们应该会想到派人从楼梯上来的。,"左,分支772"
Iris,我想想,左
Iris,我有个想法，我想先等等看，这里这么多人，他们也不敢当众干什么，何况，他们还不一定认识我。,"左,分支774"
,,
我,你确定吗？,"右,选项,776"
我,这样好吗？,"右,选项,776"
,,
Iris,我试试看吧，我觉得这样风险会小一点。,"左,分支776"
,对方已下线,中
,预计4分钟,"中,0,等待,4"
,对方已上线,中
Iris,虽然没有什么特别服饰，但从眼神也看得出来不是好人，和我上次在餐厅见过的那些人一个作风。,左
Iris,不过，我确定他们不认识我。前台的小姑娘去上洗手间了，我正好帮她替一下班，他们还来问我。,左
,,
我,你可真胆大啊,"右,选项,783"
我,你不害怕吗,"右,选项,785"
,,
Iris,我也不胆大啊，只不过害怕并没什么用，不如冷静应对。就像考注会一样,"左,分支783"
52,注会,词典
Iris,崩盘和pass就在一线之间，只要自己冷静，还是稳的。,左
,,
我,注会？,"右,选项,787"
我,注会是什么？,"右,选项,787"
,,
Iris,与其说是害怕，不如说是紧张吧，就像考注会一样，崩盘和pass就在一线之间，只要自己冷静，还是稳的。,"左,分支785"
,,
我,注会？,"右,选项,787"
我,注会是什么？,"右,选项,787"
,,
Iris,注册会计师。,"左,分支787"
,,
我,哇好厉害,"右,选项,789"
我,你也太冷静了...,"右,选项,789"
,,
Iris,也还好吧，虽然很多人说刚毕业不容易过，可是我把时间、措施、要点安排好，冷静面对，也应该没问题的。就像今天这次意外，我觉得应该也可以过关的。,"左,分支789"
Iris,好了。我现在离开公司了，让他们自己慢慢找吧，我要回家了，等会聊。,左
,对方已下线,中
,预计30分钟,"中,0,等待,30"
,对方已上线,中
Iris,你在么？,左
,,
我,在的,"右,选项,796"
我,我在的,"右,选项,796"
,,
Iris,我在家了，今天还真是惊险啊。我怎么也没想到原来Miko以前经历过这些。,"左,分支796"
,,
我,她以前还经历过更惊险的呢,"右,选项,799"
我,她跟你比起来可是慌张多了,"右,选项,798"
,,
Iris,她毕竟年纪小嘛。,"左,分支798"
Iris,想想都替她难受，小小年纪，家里也不是很和谐，成天在外面跑东跑西的。,"左,分支799"
Iris,她这段时间也跟我聊了很多，关于她家里的事，她父亲，她母亲，真是忍不住想抱抱她。,左
Iris,她有时候说起她家以前的状况，父母亲都好好的时候无比幸福，看着她一脸陶醉的样子，一说到后来她母亲出事，脸色立刻就变了，也不说话了。这是对她打击真大啊。,左
,,
我,是啊Miko也是这么跟我说过,"右,选项,803"
我,是几年前的事？,"右,选项,803"
,,
Iris,好像她母亲是2014年出事的。,"左,分支803"
Iris,她总是怪她父亲害死了妈妈，可是她也说不清楚具体的原因，只知道是一次意外。可能这种痛苦让她潜意识也带着某种负罪感，转而在亲近的人身上宣泄吧，这也是创伤心理的一种自我保护机制。,左
53,创伤心理,词典
Iris,她一个小孩子，在那种情况下也很难理解家庭的变故，难免会受到那么大伤害，真不知道她这几年是怎么过来的。,左
,,
我,我觉得Miko还是挺坚强的,"右,选项,807"
我,Miko也有自己的办法恢复过来,"右,选项,807"
,,
Iris,那倒是。她后来不是就去法国了嘛。听她说，母亲故去后，她和父亲几乎到了水火不容的程度，她有个小姨在法国，于是就去了那边，好像在那边也不是很顺心，结果读了一年书，又退学回来了。,"左,分支807"
,,
我,她跟我说她读过蓝带学院呢,"右,选项,812"
我,可能是心情还没调整过来,"右,选项,809"
,,
Iris,是啊，这种事情成年人都很难再短时间里恢复过来，何况她年纪还那么小。,"左,分支809"
Iris,她还跟我说过她去蓝带偷偷听课的事情。,左
,,
我,是偷听啊？,"右,选项,813"
我,细节她倒没跟我说,"右,选项,813"
,,
Iris,嗯，她也跟我说过。,"左,分支812"
Iris,她突然对西点产生兴趣，就偷偷跑去蓝带旁听。一个小孩子，高中生，自己正经的课不上，混到其他学院偷听，最后还不是被人发现了。,"左,分支813"
Iris,她说她小姨就责怪她逃课，以为她跑去哪里混了，她也是犟，越是责怪，就越不说去干吗了，结果跟小姨的关系又搞得很僵。,左
Iris,不过我也很好奇，跑去蓝带听课，学做西点，怎么她喜欢的都是些美式的甜点啊。,左
,,
我,这个我也不知道...,"右,选项,817"
我,也是哈,"右,选项,817"
,,
Iris,她的经历还挺多的，真不是她这个年纪应该经历的。一个小孩子，没了妈，跟爸的关系又不好，到处寄人篱下的样子，年纪轻轻就要面对社会，挺难的。,"左,分支817"
Iris,说起这些啊，我有时候真的忍不住想知道她父亲到底在干嘛。做父母的对子女最大的意义就在于陪伴，如果不能随时在成长过程中陪伴子女，父母真的失职。,左
,,
我,她现在和父亲的关系也慢慢好了,"右,选项,820"
我,她父亲也有自己的难处吧,"右,选项,823"
,,
Iris,是啊，血缘就是这样啊。平时水火不容，真到了关键时刻，还是觉得最离不开。上次她不是就拼了命也要救她父亲嘛,"左,分支820"
Iris,不过，这事再怎么说我也觉得她父亲还是有一定责任的。,"左,825"
,,
Iris,也许是吧，不过我还是觉得很难理解。,"左,分支823"
Iris,按理说她母亲故去后，两父女就是相依为命了，可是她父亲反而变了个人似的，全心扑在工作上了，很少有时间去陪陪Miko。有什么研究、工作重要得过自己的家人吗？,"左,分支825"
Iris,当年到底怎么回事，也只有当年的人才知道了。,左
Iris,倒是现在，她父亲脱离了那项研究，就开始回归家庭了，和她关系也慢慢好了。,左
Iris,我还听Miko说过，她父亲拒绝继续那项研究的原因是说会有社会混乱的危险，搞不懂，不是说她父亲是研究物理的吗，跟社会有什么关系？,左
,,
我,这个...,"右,选项,830"
我,我也搞不懂,"右,选项,830"
,,
Iris,说起来，最初他父亲出事就是因为他父亲的这项研究吧，后来的事情也跟这个脱不了关系，现在她遇到的事情估计还是跟这个有关。,"左,分支830"
Iris,真是逃来逃去都逃不出这个问题啊。,左
Iris,不聊这些沉重的话题了，说点轻松的吧，你和Miko怎么认识的啊？,左
,,
我,纯属意外...,"右,选项,834"
我,路上捡来的...,"右,选项,836"
,,
Iris,有多意外啊？,"左,838,分支834"
,,
Iris,这个说法倒是有趣。,"左,分支836"
Iris,你不用尴尬啦，Miko跟我说过。我对你们这种沟通方式很好奇啊。虽然说网友并不稀奇吧，但一般网友不都是平时开开黑打打游戏什么的吗？像你们这样一起冒险、一起经历的网友还真是少见啊。,"左,分支838"
Iris,你们现在的年轻人是不是都喜欢把网名取一些很难认得字，像彳亍的风啊什么的，你的网名不会也很奇怪吧？,左
,,
我,Miko的名字也很正常啊,"右,选项,841"
我,咳咳咳我的网名...,"右,选项,843"
,,
Iris,那倒是。不过她这个名字也很特殊。说远了说远了。,"左,845,分支841"
,,
Iris,好，不多问了。,"左,分支843"
Iris,Miko经常跟我说你是她的好朋友，然后又骂你笨，说你嘴贱，不过我倒是看见她骂你的样子是很开心的样子啊。,"左,分支845"
,,
我,她才嘴贱！,"右,选项,847"
我,她还暴力狂呢！,"右,选项,847"
,,
Iris,有意思。,"左,分支847"
Iris,你们就经常这样互喷吗？,左
Iris,倒是很有趣的社会学样本啊，Simulacra,左
54,Simulacra,词典
Iris,半熟社会的新型网络社交关系,左
,,
我,这是我们的相处方式,"右,选项,851"
我,你在说什么...,"右,选项,854"
,,
Iris,相处方式？Miko好像也跟我这样说过。,"左,分支851"
Iris,你们真有趣。,"左,856"
,,
Iris,没关系。我随便说说的。,"左,分支854"
Iris,不过你对Miko的意义似乎比互喷的对手更重要。,"左,分支856"
,,
我,什么意思？,"右,选项,858"
我,有多重要？,"右,选项,860"
,,
Iris,我的意思是，你和Miko彼此的意义其实比你们感觉到的更重要。,"左,862,分支858"
,,
Iris,那我举个例子吧。,"左,分支860"
Iris,有一次Miko跟我说：小艾姐，其实你知道我真正需要的是什么吗？我需要的是陪伴，不管是现实还是网络。,"左,分支862"
Iris,我觉得她说得很对啊，她的家庭没有给她这样的陪伴，没有给她安全感，她在自己独立地成长，只有你这样的朋友在不离不弃地陪着她经历各种事情。这样陪伴的感情，才是真实的感情啊。,左
Iris,难怪她把你看做她最好的朋友呢。,左
Iris,同辈教育还真是成长过程中的动力啊。,左
Iris,对了，她还说她以前性格也不是这样，也是一个网友陪她经历很多，最后让她成长起来的。,左
,,
我,她怎么总喜欢网络交友啊...,"右,选项,868"
我,那我倒要问问到底是谁,"右,选项,868"
,,
Iris,你不要紧张嘛，感觉你的语气有点问题啊，哈哈哈。,"左,分支868"
